episodio,recompensa_total,epsilon,chegou_ao_objetivo,eficiencia_episodio,passos_totais
8081,9.9200,0.6676,1,25.00,8
8082,9.4300,0.6675,1,28.57,7
8083,8.9300,0.6675,1,57.14,7
8084,9.9600,0.6675,1,100.00,4
8085,9.9700,0.6674,1,100.00,3
8086,9.9800,0.6674,1,100.00,2
8087,9.9400,0.6674,1,66.67,6
8088,9.9100,0.6673,1,33.33,9
8089,9.3000,0.6673,1,20.00,20
8090,9.4000,0.6673,1,30.00,10
8091,9.9600,0.6672,1,75.00,4
8092,9.4700,0.6672,1,66.67,3
8093,9.4100,0.6672,1,55.56,9
8094,9.7900,0.6671,1,19.05,21
8095,9.9900,0.6671,1,100.00,1
8096,9.9800,0.6671,1,100.00,2
8097,9.8700,0.6670,1,7.69,13
8098,9.8600,0.6670,1,14.29,14
8099,9.9200,0.6670,1,62.50,8
8100,9.9900,0.6669,1,100.00,1
8101,9.9700,0.6669,1,100.00,3
8102,9.9800,0.6669,1,100.00,2
8103,9.9400,0.6668,1,50.00,6
8104,9.3500,0.6668,1,33.33,15
8105,9.9300,0.6668,1,42.86,7
8106,9.9700,0.6667,1,66.67,3
8107,9.9800,0.6667,1,100.00,2
8108,9.9600,0.6667,1,75.00,4
8109,9.9900,0.6666,1,100.00,1
8110,9.4700,0.6666,1,66.67,3
8111,-1.2500,0.6666,0,0.00,25
8112,9.3100,0.6665,1,21.05,19
8113,9.9800,0.6665,1,100.00,2
8114,9.9800,0.6665,1,100.00,2
8115,9.9900,0.6664,1,100.00,1
8116,9.4500,0.6664,1,80.00,5
8117,9.9800,0.6664,1,100.00,2
8118,8.3300,0.6663,1,23.53,17
8119,9.9800,0.6663,1,100.00,2
8120,9.3600,0.6663,1,21.43,14
8121,9.9400,0.6662,1,16.67,6
8122,9.9300,0.6662,1,42.86,7
8123,9.9100,0.6662,1,55.56,9
8124,9.9900,0.6661,1,100.00,1
8125,9.9500,0.6661,1,60.00,5
8126,9.7900,0.6661,1,23.81,21
8127,9.4000,0.6660,1,10.00,10
8128,9.9600,0.6660,1,50.00,4
8129,9.8500,0.6660,1,26.67,15
8130,9.9700,0.6659,1,33.33,3
8131,9.4100,0.6659,1,22.22,9
8132,9.9700,0.6659,1,100.00,3
8133,9.9400,0.6658,1,33.33,6
8134,9.9000,0.6658,1,40.00,10
8135,8.9000,0.6658,1,40.00,10
8136,9.8200,0.6657,1,27.78,18
8137,9.9600,0.6657,1,50.00,4
8138,9.9900,0.6657,1,100.00,1
8139,8.8000,0.6656,1,20.00,20
8140,8.2900,0.6656,1,19.05,21
8141,9.3600,0.6656,1,42.86,14
8142,9.9500,0.6655,1,60.00,5
8143,9.9800,0.6655,1,100.00,2
8144,9.9700,0.6655,1,100.00,3
8145,8.2700,0.6654,1,17.39,23
8146,9.9900,0.6654,1,100.00,1
8147,9.9300,0.6654,1,14.29,7
8148,9.9700,0.6653,1,66.67,3
8149,9.2900,0.6653,1,28.57,21
8150,-2.7500,0.6653,0,0.00,25
8151,8.2600,0.6652,1,16.67,24
8152,7.7800,0.6652,1,27.27,22
8153,8.9100,0.6652,1,33.33,9
8154,9.9900,0.6651,1,100.00,1
8155,9.9400,0.6651,1,50.00,6
8156,9.8800,0.6651,1,41.67,12
8157,9.9300,0.6650,1,14.29,7
8158,9.9500,0.6650,1,60.00,5
8159,9.9700,0.6650,1,100.00,3
8160,6.8400,0.6649,1,31.25,16
8161,9.9500,0.6649,1,60.00,5
8162,8.9400,0.6649,1,33.33,6
8163,9.9500,0.6648,1,60.00,5
8164,9.9900,0.6648,1,100.00,1
8165,9.9000,0.6648,1,30.00,10
8166,9.3500,0.6647,1,33.33,15
8167,9.8800,0.6647,1,41.67,12
8168,-0.2500,0.6647,0,0.00,25
8169,9.9800,0.6646,1,100.00,2
8170,9.3700,0.6646,1,46.15,13
8171,9.9800,0.6646,1,100.00,2
8172,9.9800,0.6645,1,100.00,2
8173,9.4400,0.6645,1,83.33,6
8174,9.9800,0.6645,1,100.00,2
8175,9.9200,0.6644,1,25.00,8
8176,9.9700,0.6644,1,100.00,3
8177,-1.7500,0.6644,0,0.00,25
8178,9.9200,0.6643,1,25.00,8
8179,9.8800,0.6643,1,16.67,12
8180,9.9800,0.6643,1,100.00,2
8181,9.9400,0.6642,1,33.33,6
8182,9.9700,0.6642,1,33.33,3
8183,9.4000,0.6642,1,50.00,10
8184,7.2500,0.6641,1,16.00,25
8185,9.9600,0.6641,1,50.00,4
8186,9.3800,0.6641,1,25.00,12
8187,9.9500,0.6640,1,80.00,5
8188,9.9700,0.6640,1,66.67,3
8189,9.9800,0.6640,1,100.00,2
8190,8.3000,0.6639,1,25.00,20
8191,9.9100,0.6639,1,22.22,9
8192,9.8900,0.6639,1,18.18,11
8193,9.8500,0.6638,1,13.33,15
8194,9.9300,0.6638,1,28.57,7
8195,9.4500,0.6638,1,40.00,5
8196,9.9900,0.6637,1,100.00,1
8197,9.9900,0.6637,1,100.00,1
8198,9.9700,0.6637,1,100.00,3
8199,9.9900,0.6636,1,100.00,1
8200,9.4300,0.6636,1,85.71,7
8201,9.9400,0.6636,1,33.33,6
8202,9.9800,0.6635,1,100.00,2
8203,9.9400,0.6635,1,33.33,6
8204,-2.7500,0.6635,0,0.00,25
8205,9.9000,0.6634,1,30.00,10
8206,9.3200,0.6634,1,22.22,18
8207,7.8400,0.6634,1,25.00,16
8208,9.9900,0.6633,1,100.00,1
8209,9.9800,0.6633,1,100.00,2
8210,9.9400,0.6633,1,83.33,6
8211,9.9600,0.6632,1,50.00,4
8212,-1.2500,0.6632,0,0.00,25
8213,9.4700,0.6632,1,66.67,3
8214,9.8300,0.6631,1,11.76,17
8215,7.3900,0.6631,1,18.18,11
8216,9.9600,0.6631,1,50.00,4
8217,9.9200,0.6630,1,37.50,8
8218,9.9000,0.6630,1,20.00,10
8219,9.9100,0.6630,1,44.44,9
8220,9.9400,0.6629,1,50.00,6
8221,9.4000,0.6629,1,60.00,10
8222,9.9800,0.6629,1,100.00,2
8223,9.9900,0.6628,1,100.00,1
8224,9.9900,0.6628,1,100.00,1
8225,9.9700,0.6628,1,100.00,3
8226,9.9800,0.6627,1,100.00,2
8227,9.4200,0.6627,1,37.50,8
8228,9.9600,0.6627,1,50.00,4
8229,9.9500,0.6626,1,60.00,5
8230,9.9300,0.6626,1,28.57,7
8231,9.9300,0.6626,1,28.57,7
8232,7.7900,0.6625,1,19.05,21
8233,8.8500,0.6625,1,20.00,15
8234,9.9500,0.6625,1,60.00,5
8235,9.9900,0.6624,1,100.00,1
8236,9.9900,0.6624,1,100.00,1
8237,9.9600,0.6624,1,50.00,4
8238,9.9800,0.6624,1,100.00,2
8239,9.3600,0.6623,1,28.57,14
8240,8.8900,0.6623,1,27.27,11
8241,9.3900,0.6623,1,45.45,11
8242,9.9600,0.6622,1,50.00,4
8243,-0.2500,0.6622,0,0.00,25
8244,9.9100,0.6622,1,33.33,9
8245,9.8900,0.6621,1,27.27,11
8246,8.8500,0.6621,1,20.00,15
8247,9.9800,0.6621,1,100.00,2
8248,9.9700,0.6620,1,100.00,3
8249,9.4200,0.6620,1,12.50,8
8250,9.8500,0.6620,1,33.33,15
8251,9.3600,0.6619,1,35.71,14
8252,9.9800,0.6619,1,100.00,2
8253,9.9400,0.6619,1,33.33,6
8254,9.9700,0.6618,1,100.00,3
8255,7.3600,0.6618,1,28.57,14
8256,9.9800,0.6618,1,100.00,2
8257,9.4300,0.6617,1,71.43,7
8258,9.8400,0.6617,1,18.75,16
8259,9.9700,0.6617,1,100.00,3
8260,9.9900,0.6616,1,100.00,1
8261,9.4100,0.6616,1,33.33,9
8262,9.9700,0.6616,1,100.00,3
8263,9.8800,0.6615,1,8.33,12
8264,9.9800,0.6615,1,100.00,2
8265,9.9400,0.6615,1,33.33,6
8266,9.9500,0.6614,1,60.00,5
8267,9.9200,0.6614,1,25.00,8
8268,9.9400,0.6614,1,66.67,6
8269,7.8600,0.6613,1,14.29,14
8270,9.8700,0.6613,1,23.08,13
8271,9.3400,0.6613,1,6.25,16
8272,9.9900,0.6612,1,100.00,1
8273,7.8600,0.6612,1,28.57,14
8274,9.9700,0.6612,1,66.67,3
8275,9.9900,0.6611,1,100.00,1
8276,9.4200,0.6611,1,62.50,8
8277,9.9900,0.6611,1,100.00,1
8278,8.9400,0.6610,1,33.33,6
8279,9.4500,0.6610,1,60.00,5
8280,9.9600,0.6610,1,50.00,4
8281,9.9700,0.6609,1,100.00,3
8282,9.9700,0.6609,1,100.00,3
8283,9.9800,0.6609,1,100.00,2
8284,9.3500,0.6608,1,26.67,15
8285,9.9200,0.6608,1,37.50,8
8286,9.9700,0.6608,1,66.67,3
8287,9.9600,0.6607,1,25.00,4
8288,9.9300,0.6607,1,28.57,7
8289,9.3300,0.6607,1,11.76,17
8290,9.9300,0.6606,1,71.43,7
8291,9.9800,0.6606,1,100.00,2
8292,9.9700,0.6606,1,100.00,3
8293,9.9500,0.6605,1,40.00,5
8294,9.9600,0.6605,1,50.00,4
8295,9.3900,0.6605,1,54.55,11
8296,9.9800,0.6604,1,100.00,2
8297,9.9500,0.6604,1,40.00,5
8298,9.9800,0.6604,1,100.00,2
8299,9.3500,0.6603,1,33.33,15
8300,9.8600,0.6603,1,21.43,14
8301,9.9700,0.6603,1,33.33,3
8302,9.8900,0.6602,1,27.27,11
8303,9.9600,0.6602,1,100.00,4
8304,9.9800,0.6602,1,100.00,2
8305,8.8600,0.6601,1,42.86,14
8306,8.8900,0.6601,1,27.27,11
8307,9.9700,0.6601,1,100.00,3
8308,8.3800,0.6600,1,16.67,12
8309,9.9800,0.6600,1,100.00,2
8310,9.9100,0.6600,1,55.56,9
8311,-0.2500,0.6599,0,0.00,25
8312,9.9600,0.6599,1,50.00,4
8313,9.9700,0.6599,1,33.33,3
8314,9.3000,0.6598,1,15.00,20
8315,9.9800,0.6598,1,100.00,2
8316,9.9400,0.6598,1,33.33,6
8317,9.9900,0.6597,1,100.00,1
8318,9.8300,0.6597,1,29.41,17
8319,9.3400,0.6597,1,37.50,16
8320,9.4500,0.6596,1,40.00,5
8321,9.9900,0.6596,1,100.00,1
8322,9.9800,0.6596,1,100.00,2
8323,9.9800,0.6595,1,100.00,2
8324,9.4500,0.6595,1,40.00,5
8325,9.9700,0.6595,1,66.67,3
8326,8.9300,0.6594,1,14.29,7
8327,9.9700,0.6594,1,100.00,3
8328,9.9300,0.6594,1,42.86,7
8329,9.9600,0.6593,1,75.00,4
8330,9.9900,0.6593,1,100.00,1
8331,9.9700,0.6593,1,66.67,3
8332,9.9600,0.6592,1,50.00,4
8333,9.4100,0.6592,1,55.56,9
8334,9.9500,0.6592,1,20.00,5
8335,8.4500,0.6591,1,40.00,5
8336,8.9000,0.6591,1,50.00,10
8337,9.9700,0.6591,1,100.00,3
8338,9.9500,0.6590,1,100.00,5
8339,9.9800,0.6590,1,100.00,2
8340,9.9600,0.6590,1,50.00,4
8341,9.8600,0.6589,1,14.29,14
8342,9.9300,0.6589,1,42.86,7
8343,9.9800,0.6589,1,100.00,2
8344,-2.7500,0.6588,0,0.00,25
8345,9.4700,0.6588,1,66.67,3
8346,9.9400,0.6588,1,66.67,6
8347,9.9900,0.6588,1,100.00,1
8348,9.9700,0.6587,1,33.33,3
8349,9.9600,0.6587,1,50.00,4
8350,9.3700,0.6587,1,15.38,13
8351,9.9500,0.6586,1,40.00,5
8352,9.9100,0.6586,1,11.11,9
8353,9.9200,0.6586,1,12.50,8
8354,8.7800,0.6585,1,27.27,22
8355,9.8000,0.6585,1,15.00,20
8356,9.9400,0.6585,1,66.67,6
8357,9.9500,0.6584,1,80.00,5
8358,8.3800,0.6584,1,41.67,12
8359,9.7800,0.6584,1,13.64,22
8360,9.9600,0.6583,1,50.00,4
8361,9.9700,0.6583,1,100.00,3
8362,8.8800,0.6583,1,25.00,12
8363,9.9300,0.6582,1,42.86,7
8364,9.9200,0.6582,1,37.50,8
8365,8.2600,0.6582,1,16.67,24
8366,9.9500,0.6581,1,20.00,5
8367,9.9500,0.6581,1,20.00,5
8368,9.9700,0.6581,1,66.67,3
8369,9.8800,0.6580,1,41.67,12
8370,7.3400,0.6580,1,37.50,16
8371,9.9400,0.6580,1,66.67,6
8372,9.9300,0.6579,1,14.29,7
8373,9.9300,0.6579,1,28.57,7
8374,9.9900,0.6579,1,100.00,1
8375,9.8900,0.6578,1,18.18,11
8376,9.9400,0.6578,1,16.67,6
8377,9.9800,0.6578,1,100.00,2
8378,9.9600,0.6577,1,75.00,4
8379,9.9700,0.6577,1,100.00,3
8380,9.9700,0.6577,1,66.67,3
8381,9.4000,0.6576,1,30.00,10
8382,9.8500,0.6576,1,33.33,15
8383,9.9600,0.6576,1,50.00,4
8384,9.9700,0.6575,1,100.00,3
8385,9.4400,0.6575,1,50.00,6
8386,9.9900,0.6575,1,100.00,1
8387,9.9100,0.6574,1,33.33,9
8388,9.9600,0.6574,1,100.00,4
8389,9.9500,0.6574,1,60.00,5
8390,8.9400,0.6573,1,66.67,6
8391,8.9400,0.6573,1,66.67,6
8392,9.9400,0.6573,1,16.67,6
8393,9.9700,0.6572,1,100.00,3
8394,9.9700,0.6572,1,33.33,3
8395,9.9700,0.6572,1,100.00,3
8396,9.9400,0.6571,1,33.33,6
8397,9.9700,0.6571,1,100.00,3
8398,9.9000,0.6571,1,20.00,10
8399,9.2700,0.6570,1,13.04,23
8400,9.9900,0.6570,1,100.00,1
8401,9.9700,0.6570,1,33.33,3
8402,8.9000,0.6569,1,40.00,10
8403,9.9800,0.6569,1,100.00,2
8404,9.9800,0.6569,1,100.00,2
8405,9.8800,0.6568,1,16.67,12
8406,-0.2500,0.6568,0,0.00,25
8407,9.4500,0.6568,1,40.00,5
8408,9.9800,0.6567,1,100.00,2
8409,9.9600,0.6567,1,50.00,4
8410,-1.2500,0.6567,0,0.00,25
8411,9.8300,0.6566,1,11.76,17
8412,9.9700,0.6566,1,66.67,3
8413,9.9400,0.6566,1,33.33,6
8414,9.2700,0.6565,1,21.74,23
8415,8.8400,0.6565,1,31.25,16
8416,9.9100,0.6565,1,55.56,9
8417,9.9400,0.6564,1,50.00,6
8418,9.8000,0.6564,1,15.00,20
8419,-1.2500,0.6564,0,0.00,25
8420,8.9600,0.6564,1,50.00,4
8421,9.9600,0.6563,1,75.00,4
8422,9.9400,0.6563,1,50.00,6
8423,9.4400,0.6563,1,50.00,6
8424,-1.7500,0.6562,0,0.00,25
8425,9.8800,0.6562,1,25.00,12
8426,9.4700,0.6562,1,66.67,3
8427,9.9900,0.6561,1,100.00,1
8428,9.9100,0.6561,1,33.33,9
8429,9.4300,0.6561,1,57.14,7
8430,-2.2500,0.6560,0,0.00,25
8431,9.9700,0.6560,1,100.00,3
8432,7.8400,0.6560,1,31.25,16
8433,-0.2500,0.6559,0,0.00,25
8434,9.9700,0.6559,1,100.00,3
8435,9.9900,0.6559,1,100.00,1
8436,9.9700,0.6558,1,33.33,3
8437,9.8700,0.6558,1,30.77,13
8438,9.4000,0.6558,1,30.00,10
8439,9.9900,0.6557,1,100.00,1
8440,9.9600,0.6557,1,50.00,4
8441,9.9600,0.6557,1,75.00,4
8442,9.9400,0.6556,1,33.33,6
8443,9.9700,0.6556,1,100.00,3
8444,9.9900,0.6556,1,100.00,1
8445,9.8400,0.6555,1,18.75,16
8446,8.7800,0.6555,1,27.27,22
8447,8.8700,0.6555,1,46.15,13
8448,9.9200,0.6554,1,62.50,8
8449,9.9900,0.6554,1,100.00,1
8450,9.9800,0.6554,1,100.00,2
8451,9.4600,0.6553,1,75.00,4
8452,9.9900,0.6553,1,100.00,1
8453,8.2500,0.6553,1,20.00,25
8454,8.7900,0.6552,1,23.81,21
8455,9.9600,0.6552,1,100.00,4
8456,9.4700,0.6552,1,66.67,3
8457,9.9600,0.6551,1,50.00,4
8458,9.9600,0.6551,1,50.00,4
8459,9.3700,0.6551,1,23.08,13
8460,9.9800,0.6550,1,100.00,2
8461,9.9400,0.6550,1,33.33,6
8462,9.9900,0.6550,1,100.00,1
8463,9.3600,0.6549,1,21.43,14
8464,7.8800,0.6549,1,33.33,12
8465,8.3800,0.6549,1,25.00,12
8466,9.9300,0.6548,1,14.29,7
8467,9.9700,0.6548,1,100.00,3
8468,9.8700,0.6548,1,23.08,13
8469,9.9100,0.6547,1,33.33,9
8470,9.8900,0.6547,1,9.09,11
8471,9.4300,0.6547,1,28.57,7
8472,9.9900,0.6546,1,100.00,1
8473,9.9700,0.6546,1,33.33,3
8474,9.9500,0.6546,1,60.00,5
8475,9.9900,0.6545,1,100.00,1
8476,9.9200,0.6545,1,25.00,8
8477,9.8300,0.6545,1,11.76,17
8478,9.9300,0.6544,1,71.43,7
8479,9.3900,0.6544,1,27.27,11
8480,9.9800,0.6544,1,100.00,2
8481,9.9000,0.6544,1,10.00,10
8482,-0.2500,0.6543,0,0.00,25
8483,9.9600,0.6543,1,100.00,4
8484,9.8600,0.6543,1,14.29,14
8485,9.9800,0.6542,1,100.00,2
8486,-3.2500,0.6542,0,0.00,25
8487,9.9800,0.6542,1,100.00,2
8488,8.3700,0.6541,1,38.46,13
8489,9.9900,0.6541,1,100.00,1
8490,9.8800,0.6541,1,41.67,12
8491,9.8800,0.6540,1,25.00,12
8492,9.9800,0.6540,1,100.00,2
8493,9.9600,0.6540,1,50.00,4
8494,9.7800,0.6539,1,27.27,22
8495,9.9900,0.6539,1,100.00,1
8496,-0.7500,0.6539,0,0.00,25
8497,9.9400,0.6538,1,50.00,6
8498,9.8900,0.6538,1,45.45,11
8499,9.4500,0.6538,1,40.00,5
8500,9.4000,0.6537,1,40.00,10
8501,6.3300,0.6537,1,11.76,17
8502,9.9900,0.6537,1,100.00,1
8503,9.9900,0.6536,1,100.00,1
8504,9.9300,0.6536,1,14.29,7
8505,9.9600,0.6536,1,50.00,4
8506,9.9100,0.6535,1,11.11,9
8507,9.9800,0.6535,1,100.00,2
8508,9.9700,0.6535,1,100.00,3
8509,9.9200,0.6534,1,37.50,8
8510,8.8900,0.6534,1,45.45,11
8511,9.9400,0.6534,1,33.33,6
8512,9.8800,0.6533,1,16.67,12
8513,9.9900,0.6533,1,100.00,1
8514,8.3100,0.6533,1,31.58,19
8515,9.9800,0.6532,1,100.00,2
8516,9.9900,0.6532,1,100.00,1
8517,9.4300,0.6532,1,57.14,7
8518,9.9700,0.6531,1,66.67,3
8519,9.9700,0.6531,1,100.00,3
8520,9.4400,0.6531,1,66.67,6
8521,9.9500,0.6530,1,20.00,5
8522,9.8800,0.6530,1,25.00,12
8523,9.4600,0.6530,1,75.00,4
8524,8.3500,0.6529,1,33.33,15
8525,9.9800,0.6529,1,100.00,2
8526,9.9300,0.6529,1,42.86,7
8527,9.9800,0.6528,1,50.00,2
8528,9.9300,0.6528,1,14.29,7
8529,8.7600,0.6528,1,16.67,24
8530,9.8000,0.6528,1,5.00,20
8531,9.9500,0.6527,1,80.00,5
8532,9.9300,0.6527,1,42.86,7
8533,9.9100,0.6527,1,44.44,9
8534,9.9700,0.6526,1,33.33,3
8535,9.3800,0.6526,1,33.33,12
8536,9.9100,0.6526,1,33.33,9
8537,9.9300,0.6525,1,71.43,7
8538,9.9700,0.6525,1,100.00,3
8539,9.9300,0.6525,1,57.14,7
8540,9.4700,0.6524,1,66.67,3
8541,9.9900,0.6524,1,100.00,1
8542,8.9400,0.6524,1,33.33,6
8543,9.9700,0.6523,1,100.00,3
8544,8.8600,0.6523,1,28.57,14
8545,9.9600,0.6523,1,100.00,4
8546,9.9200,0.6522,1,12.50,8
8547,9.9300,0.6522,1,14.29,7
8548,9.9700,0.6522,1,33.33,3
8549,9.7700,0.6521,1,13.04,23
8550,9.9100,0.6521,1,33.33,9
8551,9.8600,0.6521,1,21.43,14
8552,9.9500,0.6520,1,40.00,5
8553,9.9500,0.6520,1,60.00,5
8554,9.9700,0.6520,1,100.00,3
8555,9.9700,0.6519,1,33.33,3
8556,9.9900,0.6519,1,100.00,1
8557,8.3100,0.6519,1,31.58,19
8558,9.9100,0.6518,1,22.22,9
8559,9.9700,0.6518,1,100.00,3
8560,9.9900,0.6518,1,100.00,1
8561,9.9600,0.6517,1,50.00,4
8562,8.9300,0.6517,1,57.14,7
8563,9.9500,0.6517,1,20.00,5
8564,9.9500,0.6516,1,20.00,5
8565,-0.2500,0.6516,0,0.00,25
8566,9.9500,0.6516,1,20.00,5
8567,9.9300,0.6515,1,42.86,7
8568,9.9900,0.6515,1,100.00,1
8569,9.9800,0.6515,1,100.00,2
8570,9.9700,0.6514,1,100.00,3
8571,9.9600,0.6514,1,50.00,4
8572,9.9000,0.6514,1,40.00,10
8573,9.8900,0.6513,1,18.18,11
8574,9.9200,0.6513,1,25.00,8
8575,-2.2500,0.6513,0,0.00,25
8576,9.9800,0.6513,1,100.00,2
8577,9.9700,0.6512,1,33.33,3
8578,8.8900,0.6512,1,45.45,11
8579,9.9700,0.6512,1,100.00,3
8580,9.9300,0.6511,1,42.86,7
8581,9.9300,0.6511,1,28.57,7
8582,9.9400,0.6511,1,33.33,6
8583,9.3000,0.6510,1,20.00,20
8584,9.9600,0.6510,1,50.00,4
8585,9.9600,0.6510,1,50.00,4
8586,9.9600,0.6509,1,50.00,4
8587,9.9400,0.6509,1,33.33,6
8588,9.8700,0.6509,1,23.08,13
8589,9.9600,0.6508,1,50.00,4
8590,-1.7500,0.6508,0,0.00,25
8591,9.3200,0.6508,1,16.67,18
8592,9.9400,0.6507,1,50.00,6
8593,9.9300,0.6507,1,14.29,7
8594,9.4300,0.6507,1,57.14,7
8595,9.9500,0.6506,1,60.00,5
8596,9.9700,0.6506,1,66.67,3
8597,9.8800,0.6506,1,33.33,12
8598,-2.2500,0.6505,0,0.00,25
8599,9.9400,0.6505,1,16.67,6
8600,9.2900,0.6505,1,23.81,21
8601,9.9700,0.6504,1,100.00,3
8602,9.9700,0.6504,1,100.00,3
8603,9.9100,0.6504,1,22.22,9
8604,9.3900,0.6503,1,54.55,11
8605,9.9200,0.6503,1,25.00,8
8606,8.8900,0.6503,1,9.09,11
8607,9.9400,0.6502,1,66.67,6
8608,9.9200,0.6502,1,37.50,8
8609,9.9100,0.6502,1,11.11,9
8610,9.9100,0.6501,1,33.33,9
8611,9.4200,0.6501,1,50.00,8
8612,9.4100,0.6501,1,44.44,9
8613,9.9200,0.6500,1,25.00,8
8614,9.9800,0.6500,1,100.00,2
8615,9.9700,0.6500,1,100.00,3
8616,9.3900,0.6499,1,18.18,11
8617,9.3800,0.6499,1,33.33,12
8618,9.9600,0.6499,1,50.00,4
8619,9.4500,0.6499,1,40.00,5
8620,9.9500,0.6498,1,60.00,5
8621,9.9800,0.6498,1,100.00,2
8622,9.9300,0.6498,1,42.86,7
8623,8.8500,0.6497,1,33.33,15
8624,8.8200,0.6497,1,33.33,18
8625,9.9600,0.6497,1,50.00,4
8626,8.8900,0.6496,1,18.18,11
8627,9.9700,0.6496,1,100.00,3
8628,9.9700,0.6496,1,33.33,3
8629,9.9800,0.6495,1,100.00,2
8630,9.9700,0.6495,1,66.67,3
8631,9.8500,0.6495,1,20.00,15
8632,9.4100,0.6494,1,22.22,9
8633,9.9800,0.6494,1,100.00,2
8634,9.9500,0.6494,1,60.00,5
8635,9.2900,0.6493,1,9.52,21
8636,9.9300,0.6493,1,14.29,7
8637,9.9900,0.6493,1,100.00,1
8638,8.8800,0.6492,1,41.67,12
8639,9.9800,0.6492,1,50.00,2
8640,8.9000,0.6492,1,40.00,10
8641,-1.2500,0.6491,0,0.00,25
8642,9.2700,0.6491,1,21.74,23
8643,9.9800,0.6491,1,100.00,2
8644,9.9900,0.6490,1,100.00,1
8645,9.9700,0.6490,1,100.00,3
8646,9.9600,0.6490,1,75.00,4
8647,9.3700,0.6489,1,23.08,13
8648,9.9300,0.6489,1,28.57,7
8649,8.2500,0.6489,1,20.00,25
8650,9.9300,0.6488,1,42.86,7
8651,9.9800,0.6488,1,100.00,2
8652,9.4600,0.6488,1,75.00,4
8653,9.9800,0.6487,1,100.00,2
8654,9.9900,0.6487,1,100.00,1
8655,-4.7500,0.6487,0,0.00,25
8656,9.4500,0.6487,1,40.00,5
8657,9.9000,0.6486,1,20.00,10
8658,9.9900,0.6486,1,100.00,1
8659,9.9800,0.6486,1,100.00,2
8660,9.9900,0.6485,1,100.00,1
8661,9.9700,0.6485,1,100.00,3
8662,9.3300,0.6485,1,35.29,17
8663,9.9500,0.6484,1,20.00,5
8664,9.9900,0.6484,1,100.00,1
8665,9.9700,0.6484,1,33.33,3
8666,9.9400,0.6483,1,33.33,6
8667,9.9900,0.6483,1,100.00,1
8668,9.9700,0.6483,1,33.33,3
8669,9.9900,0.6482,1,100.00,1
8670,9.9800,0.6482,1,100.00,2
8671,9.9500,0.6482,1,60.00,5
8672,9.4700,0.6481,1,66.67,3
8673,9.9600,0.6481,1,50.00,4
8674,9.3300,0.6481,1,17.65,17
8675,8.9400,0.6480,1,33.33,6
8676,9.9900,0.6480,1,100.00,1
8677,9.9900,0.6480,1,100.00,1
8678,9.3700,0.6479,1,15.38,13
8679,9.9700,0.6479,1,100.00,3
8680,9.4300,0.6479,1,28.57,7
8681,9.9600,0.6478,1,25.00,4
8682,9.3900,0.6478,1,18.18,11
8683,9.3100,0.6478,1,26.32,19
8684,9.9300,0.6477,1,57.14,7
8685,9.9800,0.6477,1,100.00,2
8686,9.9700,0.6477,1,33.33,3
8687,8.8500,0.6476,1,26.67,15
8688,8.8600,0.6476,1,14.29,14
8689,9.9300,0.6476,1,28.57,7
8690,9.9500,0.6475,1,60.00,5
8691,9.8900,0.6475,1,9.09,11
8692,9.9600,0.6475,1,50.00,4
8693,7.8600,0.6475,1,42.86,14
8694,9.9500,0.6474,1,60.00,5
8695,8.9400,0.6474,1,66.67,6
8696,9.9700,0.6474,1,100.00,3
8697,9.9400,0.6473,1,33.33,6
8698,9.9600,0.6473,1,75.00,4
8699,9.9700,0.6473,1,33.33,3
8700,9.9900,0.6472,1,100.00,1
8701,9.9800,0.6472,1,100.00,2
8702,9.7600,0.6472,1,8.33,24
8703,9.9300,0.6471,1,28.57,7
8704,9.9300,0.6471,1,42.86,7
8705,9.4300,0.6471,1,85.71,7
8706,9.4700,0.6470,1,66.67,3
8707,9.9300,0.6470,1,42.86,7
8708,9.9600,0.6470,1,50.00,4
8709,9.9000,0.6469,1,20.00,10
8710,9.9200,0.6469,1,75.00,8
8711,9.8800,0.6469,1,41.67,12
8712,9.9600,0.6468,1,50.00,4
8713,9.8700,0.6468,1,23.08,13
8714,9.8800,0.6468,1,50.00,12
8715,9.9800,0.6467,1,100.00,2
8716,9.8400,0.6467,1,18.75,16
8717,9.9500,0.6467,1,60.00,5
8718,9.9800,0.6466,1,100.00,2
8719,9.9800,0.6466,1,100.00,2
8720,-2.2500,0.6466,0,0.00,25
8721,8.3200,0.6465,1,33.33,18
8722,9.4400,0.6465,1,66.67,6
8723,9.9600,0.6465,1,25.00,4
8724,9.4100,0.6464,1,55.56,9
8725,-3.2500,0.6464,0,0.00,25
8726,7.8300,0.6464,1,29.41,17
8727,9.9000,0.6464,1,40.00,10
8728,-1.2500,0.6463,0,0.00,25
8729,9.9100,0.6463,1,22.22,9
8730,8.3900,0.6463,1,27.27,11
8731,9.9700,0.6462,1,66.67,3
8732,9.9900,0.6462,1,100.00,1
8733,9.9800,0.6462,1,50.00,2
8734,9.8300,0.6461,1,17.65,17
8735,-1.7500,0.6461,0,0.00,25
8736,9.9900,0.6461,1,100.00,1
8737,9.4500,0.6460,1,40.00,5
8738,8.8300,0.6460,1,29.41,17
8739,9.9600,0.6460,1,50.00,4
8740,9.9600,0.6459,1,50.00,4
8741,8.3000,0.6459,1,25.00,20
8742,9.9800,0.6459,1,100.00,2
8743,9.9800,0.6458,1,100.00,2
